Student_ID,Subject,Due_Date,Status,Grade_Feedback,Guardian_Signature
S11142,Arabic,2025-02-06,Not Done,C-,False
S09783,Arabic,2025-01-10,Not Done,B-,False
S04847,English,2025-02-20,Not Done,D,False
S03902,History,2024-11-15,Not Done,A,False
S07241,Science,2024-10-21,Not Done,B,False
S05998,Science,2024-10-21,Not Done,A+,False
S08378,English,2024-12-19,Not Done,A+,True
S06061,Science,2024-09-26,Done,B,True
S02176,Math,2024-10-23,Not Done,A,True
S03237,Arabic,2024-12-18,Not Done,C,False
S05655,Geography,2024-09-17,Pending,B-,True
S05543,Science,2024-09-17,Not Done,B-,True
S04006,Science,2025-01-22,Done,C,False
S05792,English,2024-12-23,Pending,C-,False
S10278,Math,2025-03-08,Done,F,False
S06179,English,2024-09-30,Done,B-,False
S01963,History,2025-02-03,Done,F,False
S11528,Math,2024-11-01,Done,B-,False
S01409,English,2025-02-17,Not Done,A,True
S04720,Arabic,2024-11-23,Not Done,D,False
S08926,English,2024-12-12,Done,D,True
S05075,Geography,2025-01-10,Done,C,True
S11296,Science,2024-09-12,Done,C,False
S09122,Arabic,2025-02-13,Pending,F,True
S10458,Science,2024-09-30,Done,B-,False
S09126,Science,2025-03-03,Done,C-,False
S02903,Arabic,2025-02-05,Not Done,A,False
S05960,Geography,2025-01-15,Not Done,D,False
S06132,Science,2025-02-04,Not Done,B,False
S01818,English,2024-12-28,Not Done,A+,False
S11692,History,2024-11-24,Not Done,C-,True
S10821,Arabic,2025-02-26,Not Done,A+,False
S04162,Math,2024-10-23,Done,B-,False
S03792,Geography,2024-12-04,Not Done,D,False
S04544,Geography,2024-12-12,Done,A,False
S07730,Geography,2024-09-24,Not Done,C,True
S05650,Geography,2024-12-23,Done,A+,False
S08783,English,2024-12-03,Done,A+,False
S06875,Arabic,2024-10-15,Pending,A,False
S03114,Math,2024-11-07,Done,D,False
S04852,Math,2025-02-13,Not Done,A,True
S10167,History,2025-01-24,Not Done,B,True
S00241,English,2025-02-20,Done,C-,False
S07987,Arabic,2024-12-01,Not Done,B-,False
S01686,History,2024-11-24,Done,A,False
S08403,Geography,2025-01-20,Done,A,False
S05984,Science,2024-12-06,Pending,B,False
S05741,Arabic,2024-11-14,Not Done,B-,False
S04082,Math,2024-12-24,Not Done,A+,False
S05786,Arabic,2024-12-05,Pending,B,True
S02557,Science,2024-11-29,Not Done,A,False
S12032,Science,2025-02-22,Not Done,C-,True
S06971,Arabic,2024-12-20,Done,D,False
S10704,History,2024-10-09,Not Done,B-,False
S09979,Science,2024-10-23,Done,D,False
S00187,History,2025-01-20,Done,A+,True
S09303,Arabic,2024-11-07,Not Done,B,False
S05156,Math,2024-09-08,Done,B-,False
S04900,Geography,2024-12-28,Done,B,True
S08409,English,2024-10-18,Done,A+,False
S01168,Science,2025-03-01,Done,A+,False
S05660,History,2024-10-17,Pending,C,False
S03699,History,2025-01-25,Done,F,False
S01794,Geography,2025-03-02,Done,D,True
S10333,Math,2024-10-12,Done,A+,True
S07712,Arabic,2024-11-07,Not Done,B,True
S03077,Arabic,2024-11-16,Not Done,D,False
S02811,Arabic,2024-12-19,Done,D,False
S06421,Arabic,2025-02-17,Done,C-,True
S03211,Geography,2024-12-15,Done,A,True
S06363,Science,2024-12-21,Not Done,F,False
S02571,Geography,2025-02-18,Pending,C,False
S04064,Math,2025-03-06,Pending,D,False
S03905,Science,2024-10-16,Done,D,True
S06336,History,2025-02-19,Done,D,True
S04334,Arabic,2024-10-08,Pending,B,True
S00083,Science,2024-09-22,Done,A+,False
S09970,Arabic,2025-01-26,Not Done,A,False
S03442,History,2024-11-23,Done,C-,False
S11019,History,2025-02-19,Done,A+,True
S08874,English,2024-12-16,Done,A,False
S08355,History,2024-11-22,Pending,A,True
S04604,History,2025-01-06,Not Done,C-,False
S09432,Science,2024-09-08,Done,D,True
S05755,History,2025-02-03,Not Done,F,True
S10849,Arabic,2025-01-29,Done,B-,False
S07583,Geography,2024-11-14,Not Done,D,False
S00637,Geography,2024-10-07,Not Done,B,False
S03840,Math,2024-12-26,Pending,C,True
S12142,Arabic,2024-10-17,Done,B-,True
S05552,Geography,2024-09-22,Done,F,False
S06234,History,2024-12-01,Done,F,False
S09918,History,2024-10-16,Not Done,A+,False
S03377,Arabic,2024-10-03,Not Done,A+,True
S01810,Arabic,2024-10-07,Not Done,C,True
S07749,Arabic,2025-03-09,Done,B-,False
S00753,English,2025-02-14,Done,C,True
S09406,History,2024-11-13,Pending,F,False
S10464,Arabic,2024-12-15,Pending,B-,False
S03367,English,2024-09-25,Not Done,A,False
S02883,Arabic,2024-09-11,Not Done,C,False
S02553,Geography,2024-12-28,Done,C,False
S07441,English,2025-02-26,Pending,B,True
S10851,Arabic,2024-11-16,Pending,C,True
S02343,History,2024-12-27,Not Done,A+,True
S07479,English,2024-11-16,Not Done,A+,False
S01209,Science,2024-11-05,Done,F,True
S06038,English,2024-11-28,Not Done,F,False
S11773,Math,2025-01-05,Done,C,False
S03628,English,2025-01-29,Done,B-,False
S00474,History,2024-12-18,Pending,D,False
S04815,Math,2025-02-28,Done,A,False
S10829,Arabic,2024-12-20,Done,F,True
S07640,Math,2025-03-06,Done,D,False
S01332,Arabic,2025-02-14,Not Done,D,False
S07744,Geography,2024-10-14,Pending,C,True
S11220,Math,2025-02-25,Not Done,C-,False
S00123,History,2024-11-18,Done,B-,True
S04786,Geography,2024-12-09,Done,B,True
S04707,Arabic,2025-01-23,Done,C-,False
S06696,English,2025-02-15,Pending,B,False
S05819,Math,2024-09-09,Done,B-,False
S04586,Science,2025-01-16,Done,B-,False
S11803,Math,2024-09-26,Done,B-,False
S04992,History,2025-02-21,Done,D,False
S03967,Arabic,2025-01-26,Pending,F,True
S06785,English,2025-01-27,Pending,C-,False
S03061,Geography,2024-11-20,Done,F,True
S03803,English,2024-10-21,Pending,A+,True
S00547,Science,2024-10-06,Not Done,B-,False
S03161,Science,2025-01-30,Done,B,False
S01413,English,2025-02-14,Done,A+,True
S10288,History,2024-10-21,Done,C,False
S01837,English,2024-09-18,Done,C,False
S00829,Math,2024-11-16,Not Done,D,False
S10765,Science,2025-02-06,Pending,C,True
S04798,Science,2025-02-18,Done,C,True
S12019,Geography,2024-12-11,Pending,F,False
S04137,Arabic,2025-01-11,Done,C-,False
S11941,Arabic,2024-12-07,Pending,C-,False
S11293,History,2025-01-20,Not Done,A+,False
S10187,Arabic,2024-12-19,Done,C,False
S04722,Arabic,2025-01-13,Not Done,F,False
S09826,History,2024-11-07,Not Done,C-,False
S02358,Math,2025-01-29,Done,C-,False
S00937,History,2025-02-11,Pending,B,False
S00257,Arabic,2025-01-17,Done,A,False
S08206,Arabic,2025-02-18,Done,B-,False
S09188,Geography,2024-12-31,Not Done,A+,False
S11694,History,2024-11-28,Pending,D,True
S04373,History,2025-02-19,Done,C-,False
S02612,English,2024-10-29,Done,B,False
S10258,History,2024-10-21,Pending,C-,True
S09054,Arabic,2024-11-23,Done,C,False
S11928,Arabic,2024-11-08,Done,C,False
S11161,History,2025-02-21,Not Done,D,False
S08907,Math,2025-01-10,Done,B-,False
S01680,Geography,2025-01-29,Not Done,B-,False
S00194,Geography,2024-12-06,Not Done,C-,False
S07906,Geography,2025-02-13,Done,A+,False
S11930,English,2024-10-05,Not Done,D,False
S01491,History,2024-10-21,Done,B,True
S01157,Science,2024-10-03,Not Done,F,False
S07173,English,2024-10-29,Done,A,False
S10516,History,2025-03-05,Done,D,False
S08026,Science,2025-01-31,Not Done,A+,True
S11539,Science,2024-12-08,Done,F,True
S00678,English,2024-09-09,Done,F,False
S08744,Geography,2025-02-10,Done,B,False
S03250,English,2025-01-26,Not Done,B,False
S05667,English,2024-11-12,Done,C-,False
S08691,Science,2025-02-05,Pending,D,True
S00850,History,2024-11-10,Done,F,False
S12068,Math,2024-12-09,Not Done,C,False
S01237,Geography,2024-12-14,Not Done,F,True
S02908,Math,2025-02-07,Done,C,False
S01331,Math,2024-11-16,Not Done,A,False
S01431,Math,2025-02-26,Pending,B,False
S10981,Geography,2024-11-24,Not Done,D,False
S09112,Geography,2024-09-19,Not Done,C-,False
S11004,English,2024-12-13,Done,D,False
S07925,Math,2025-01-15,Done,D,False
S01152,English,2024-12-29,Not Done,B,False
S01854,Science,2024-09-15,Done,D,True
S07559,Science,2024-12-20,Done,A+,False
S01568,Geography,2025-01-15,Not Done,D,True
S10747,Science,2025-01-08,Done,C-,False
S06881,History,2024-10-31,Pending,C,False
S06530,Geography,2025-02-23,Not Done,D,False
S06633,Math,2024-12-10,Pending,C-,False
S07666,English,2024-12-24,Done,D,False
S09449,Math,2024-10-13,Done,A,False
S04519,Science,2025-01-04,Done,A+,False
S05760,Science,2025-01-25,Pending,B,False
S03757,Science,2024-12-09,Done,A,False
S01453,Science,2024-11-27,Done,F,True
S09293,Math,2024-11-29,Not Done,B,False
S07926,Geography,2024-11-24,Not Done,A+,False
S02839,Science,2024-09-15,Done,C,True
S07445,Geography,2025-02-06,Done,F,True
S09662,Science,2024-10-15,Done,B,True
S11537,Math,2025-03-09,Not Done,F,False
S03840,Science,2025-02-04,Not Done,C-,True
S07548,English,2024-12-30,Pending,F,False
S08035,Science,2025-02-02,Done,B,True
S05432,Geography,2024-10-29,Not Done,F,True
S07460,English,2024-12-19,Not Done,A,True
S00425,Math,2025-02-11,Pending,B,False
S10849,Arabic,2024-12-05,Done,F,True
S02976,History,2025-03-06,Done,C-,False
S00911,Geography,2024-10-19,Done,B,False
S08250,Geography,2025-02-25,Done,D,True
S04015,Science,2025-01-05,Not Done,B,False
S03947,Geography,2024-10-08,Pending,F,True
S02270,English,2024-09-29,Pending,A+,True
S02304,Geography,2024-10-01,Done,C,False
S05133,Geography,2024-11-12,Not Done,F,False
S02018,Math,2024-10-12,Done,C,False
S05439,English,2025-01-07,Pending,A+,False
S02743,Geography,2024-11-07,Done,C-,False
S03031,Geography,2025-02-15,Done,F,True
S04048,English,2024-11-12,Done,C,True
S10592,English,2025-03-07,Done,A+,False
S04054,Arabic,2025-02-02,Done,F,True
S12089,Science,2024-11-18,Pending,C-,False
S04696,Math,2024-11-21,Done,A+,True
S07502,Math,2024-11-08,Not Done,C-,False
S04027,English,2024-09-18,Not Done,C-,False
S04467,Science,2024-12-16,Done,B,True
S03266,Geography,2024-10-27,Done,F,True
S02821,History,2024-10-29,Not Done,F,True
S02207,English,2025-01-21,Done,C,False
S04220,Science,2025-01-09,Not Done,C-,True
S05168,Geography,2024-11-14,Done,D,True
S06907,Science,2024-12-18,Done,D,False
S10904,Geography,2024-10-05,Done,B,False
S04702,Arabic,2025-02-01,Not Done,C,True
S04512,Science,2024-12-18,Not Done,A+,False
S03330,Science,2025-02-24,Not Done,C,False
S10861,History,2025-02-16,Done,A,False
S11242,History,2024-11-21,Pending,B,True
S01480,Arabic,2024-10-28,Done,B-,False
S10958,Arabic,2025-02-25,Done,C-,False
S06551,Science,2024-12-01,Not Done,F,True
S11711,Math,2024-12-09,Not Done,B-,False
S02391,Geography,2025-02-09,Done,D,False
S01624,English,2025-02-06,Not Done,B,False
S01908,Science,2024-09-24,Done,A+,False
S05946,History,2024-10-19,Done,A+,True
S11035,Geography,2025-01-16,Done,B,False
S05588,English,2024-10-09,Done,F,True
S04817,English,2024-11-04,Done,C,True
S03025,Geography,2025-01-31,Done,C,False
S08116,Math,2025-02-17,Pending,F,False
S00906,Science,2024-09-18,Done,A,False
S01529,Geography,2025-01-10,Done,B-,True
S01316,Science,2024-12-05,Done,C,False
S04995,Arabic,2025-03-04,Not Done,C,False
S07257,History,2024-11-02,Not Done,D,False
S09734,Science,2025-01-25,Not Done,F,False
S07467,English,2024-12-07,Pending,C-,False
S04111,History,2024-12-14,Pending,B-,True
S11451,Math,2024-11-25,Not Done,A+,False
S00160,Arabic,2025-01-08,Done,C,False
S09923,Arabic,2024-10-20,Done,C-,False
S02481,Arabic,2025-01-23,Done,F,False
S11234,Geography,2024-10-30,Not Done,C,True
S01086,English,2024-11-05,Done,F,False
S03444,History,2024-10-01,Done,B-,False
S04861,Science,2025-02-17,Done,F,False
S03058,Arabic,2024-10-30,Done,C,True
S07154,English,2024-10-25,Done,A+,True
S03753,English,2025-03-05,Done,C-,True
S09647,English,2024-12-09,Not Done,D,True
S10755,Geography,2024-10-18,Pending,C,False
S05987,English,2025-02-14,Pending,F,True
S09741,Science,2024-09-14,Pending,A,False
S08414,Science,2025-01-14,Not Done,D,True
S04001,Arabic,2024-10-04,Done,A,False
S08206,English,2024-12-15,Done,B-,False
S01830,Science,2025-01-01,Done,B-,False
S11320,Math,2025-02-10,Not Done,B,False
S08952,History,2024-11-18,Pending,B-,False
S02808,History,2024-09-19,Not Done,C-,True
S02549,Math,2025-02-08,Done,B-,False
S07570,English,2025-02-14,Done,D,True
S11034,Geography,2024-10-25,Done,A,False
S00617,Science,2024-12-22,Done,B,False
S09459,History,2024-09-26,Done,A+,False
S04926,History,2025-03-06,Pending,F,True
S02714,Arabic,2025-03-07,Done,A,True
S03501,History,2024-12-06,Done,A,True
S06456,English,2024-10-05,Pending,A+,False
S09444,Math,2024-10-27,Done,A+,False
S10109,Science,2025-01-05,Pending,B-,True
S01183,English,2024-12-15,Pending,F,False
S02895,Math,2025-02-06,Pending,C,False
S03302,Science,2024-11-18,Not Done,D,True
S10914,Math,2024-10-18,Not Done,C-,False
S01707,Geography,2025-02-21,Done,F,False
S04988,Math,2024-10-09,Done,A,False
S09452,Math,2024-10-01,Done,F,False
S08101,Science,2024-10-12,Done,A+,True
S08610,Math,2025-02-27,Done,D,True
S04759,History,2025-03-07,Not Done,C,False
S01396,History,2025-03-06,Done,C,False
S05935,Arabic,2024-10-10,Not Done,C,False
S02061,Arabic,2024-10-24,Pending,F,False
S04592,Geography,2024-12-13,Not Done,B,False
S06984,History,2024-10-09,Not Done,D,False
S11006,Arabic,2024-09-08,Not Done,A+,False
S02445,Science,2024-12-01,Done,F,False
S01480,History,2025-01-26,Not Done,B,True
S00111,Math,2025-03-09,Done,B-,False
S11245,Arabic,2024-12-14,Done,A,False
S08327,Geography,2024-11-23,Not Done,A+,False
S01154,Math,2025-02-09,Done,B-,False
S04443,English,2024-12-07,Not Done,D,False
S10057,History,2025-01-21,Not Done,C,False
S11455,Arabic,2024-12-31,Done,A,False
S07189,Math,2025-01-01,Done,A,True
S04120,English,2024-11-10,Done,D,True
S01389,English,2024-12-10,Done,C,True
S00467,Science,2024-10-19,Pending,F,False
S03480,Arabic,2024-11-21,Not Done,A+,False
S04703,English,2024-10-09,Not Done,C-,True
S08690,Science,2025-03-08,Not Done,C,True
S00255,History,2024-12-30,Done,B-,True
S10933,Arabic,2024-11-15,Pending,D,False
S08300,Arabic,2024-12-21,Not Done,C,False
S07680,Geography,2024-11-11,Done,C-,True
S09100,English,2024-12-11,Not Done,C-,False
S02140,English,2025-03-02,Not Done,B-,False
S03556,Geography,2024-11-04,Pending,A+,False
S07231,History,2025-01-29,Done,A+,False
S11697,Arabic,2024-11-14,Done,A,True
S01080,Arabic,2024-11-14,Done,A+,False
S02428,Geography,2025-01-31,Not Done,C-,True
S11868,Math,2024-11-06,Pending,A,True
S01351,Math,2025-01-26,Done,D,False
S07739,Math,2025-01-02,Pending,B-,False
S06373,Science,2025-01-08,Done,B,False
S02100,History,2025-01-29,Done,F,False
S05564,Geography,2024-10-11,Not Done,D,True
S03613,History,2024-10-05,Done,B-,False
S02426,Science,2024-10-27,Not Done,B,False
S04841,Arabic,2024-09-14,Done,D,True
S10706,Geography,2024-12-02,Done,C-,False
S01970,Math,2024-10-01,Not Done,D,True
S03212,Arabic,2025-02-04,Not Done,A,False
S06239,Geography,2024-11-24,Not Done,D,True
S01080,Arabic,2025-01-10,Done,D,True
S04174,History,2024-12-19,Done,B-,True
S09805,English,2025-01-20,Done,B-,False
S09924,Science,2024-10-17,Not Done,A,False
S04113,Arabic,2024-12-11,Done,F,False
S01407,Arabic,2024-11-24,Done,C,False
S01718,Arabic,2025-01-04,Done,F,True
S08297,Math,2024-11-12,Pending,C,False
S01487,Arabic,2025-02-27,Done,B,False
S01862,History,2025-01-25,Done,D,False
S07982,Math,2024-09-08,Done,B-,False
S05323,History,2024-11-02,Done,C,True
S10728,Math,2024-11-04,Not Done,A+,False
S04765,Arabic,2024-11-15,Done,C,False
S01896,Math,2025-01-20,Done,A,False
S01810,English,2024-12-10,Not Done,B-,True
S03912,Math,2025-01-19,Pending,D,True
S05223,Arabic,2025-02-21,Not Done,C,False
S08611,Geography,2025-02-27,Done,C,True
S10145,Math,2025-01-04,Done,B,True
S01393,English,2025-02-05,Done,D,False
S05123,English,2024-12-20,Not Done,D,False
S00151,Science,2024-10-30,Done,F,False
S08454,Math,2024-12-24,Done,A,False
S10505,Arabic,2024-09-24,Done,B-,True
S04666,Geography,2024-12-13,Done,C-,False
S01149,Science,2024-11-11,Not Done,A+,True
S01768,Math,2024-11-02,Not Done,F,False
S02993,Math,2024-09-17,Done,C-,False
S09187,Arabic,2024-10-21,Done,F,True
S04917,Geography,2024-10-24,Not Done,C-,False
S00435,Arabic,2024-12-18,Not Done,D,False
S04791,Math,2025-01-03,Done,F,True
S10051,Science,2024-09-12,Not Done,A,True
S10551,Science,2025-02-20,Pending,B,False
S02593,English,2024-11-05,Pending,B-,False
S04998,English,2025-01-23,Done,C-,False
S11932,Math,2024-09-21,Done,C,False
S04779,Math,2024-10-20,Done,C,False
S11927,English,2025-02-15,Done,B-,False
S08759,English,2025-03-07,Not Done,C-,False
S02928,Geography,2024-11-26,Not Done,A,True
S06607,Science,2024-09-12,Done,B,True
S11522,Science,2024-10-13,Done,A+,False
S10251,Science,2024-11-02,Done,C-,False
S00076,Arabic,2024-10-07,Done,B-,False
S04017,Science,2025-01-05,Done,F,True
S04338,Science,2025-02-14,Not Done,F,False
S09532,History,2024-12-28,Done,A+,False
S04514,Arabic,2025-02-14,Done,F,False
S12143,Science,2025-01-01,Pending,C-,True
S02788,Math,2024-12-07,Not Done,C,False
S10743,English,2025-02-25,Not Done,F,False
S03713,English,2024-12-31,Done,F,True
S08518,Geography,2025-01-03,Pending,B,False
S06091,Science,2024-12-15,Not Done,B,True
S11208,Science,2024-11-02,Not Done,C-,False
S03164,Geography,2024-12-04,Done,A+,True
S07398,Math,2024-12-24,Not Done,A+,True
S10800,Math,2025-02-05,Done,A,False
S05245,Arabic,2024-11-12,Done,C,False
S05859,Arabic,2024-09-20,Done,A+,True
S06206,Arabic,2024-10-19,Done,A,False
S02677,History,2025-01-30,Not Done,C-,False
S05198,Arabic,2024-12-20,Pending,F,False
S04982,Science,2024-10-11,Pending,B,False
S02523,English,2024-11-17,Done,F,False
S05825,History,2025-01-08,Done,F,True
S05173,English,2025-03-08,Not Done,C,True
S05030,Geography,2024-12-20,Pending,A,False
S06376,Math,2024-10-13,Not Done,C-,True
S06113,English,2024-09-30,Pending,F,True
S07792,Math,2024-12-31,Done,B,True
S04959,Arabic,2024-11-14,Done,A+,False
S02994,Arabic,2024-10-30,Pending,F,False
S08111,History,2024-12-02,Done,B,True
S09672,English,2024-12-27,Pending,F,False
S11886,Geography,2025-01-07,Done,C-,False
S06527,Geography,2024-10-15,Pending,C-,False
S00496,Science,2024-09-24,Done,B,False
S11970,Math,2024-10-18,Pending,C,False
S04119,Science,2025-01-07,Done,D,True
S08551,English,2024-12-16,Done,F,False
S09512,Geography,2024-11-19,Done,F,True
S02882,Math,2024-09-12,Done,C,False
S01455,Math,2024-11-29,Done,C,False
S11989,Arabic,2024-11-12,Not Done,C-,False
S07057,Geography,2024-11-08,Done,D,False
S08413,Geography,2024-11-01,Done,F,False
S06151,Geography,2025-02-17,Pending,B,False
S10196,Arabic,2024-12-27,Done,F,False
S07032,History,2024-11-17,Done,C-,False
S09960,Arabic,2025-02-18,Done,B,False
S03333,English,2024-11-06,Pending,A+,False
S10207,English,2024-10-09,Done,B,False
S06941,Arabic,2025-02-24,Pending,C,True
S03737,Arabic,2025-02-02,Not Done,A,True
S01776,Science,2024-09-17,Pending,B,False
S11150,Math,2024-11-04,Done,C,False
S09553,Geography,2025-02-02,Done,C,False
S03974,Arabic,2024-10-04,Not Done,B-,True
S05066,Math,2024-12-17,Pending,B,False
S09555,Geography,2024-10-15,Done,D,True
S00178,Arabic,2025-01-20,Pending,C,True
S11321,Science,2024-11-19,Done,D,False
S03670,Math,2025-01-02,Done,B,True
S08582,History,2024-11-22,Pending,A,True
S07308,History,2024-11-11,Done,A+,False
S04972,Science,2024-10-09,Done,C-,False
S02450,Geography,2025-01-29,Pending,D,False
S08156,Arabic,2025-01-07,Not Done,C,False
S02565,Science,2025-02-15,Done,B-,False
S11014,Geography,2024-11-26,Pending,F,False
S10479,Math,2024-12-17,Done,B,False
S04982,English,2024-11-28,Done,D,False
S10381,Geography,2024-09-22,Not Done,C,True
S05218,Math,2024-09-23,Done,D,True
S07447,English,2024-11-25,Not Done,C-,False
S06505,Arabic,2025-01-17,Done,B,False
S01323,English,2024-11-22,Done,B-,True
S00725,Math,2024-12-22,Pending,F,False
S00228,Geography,2024-11-11,Done,A+,False
S10607,English,2024-11-04,Not Done,C,True
S08986,English,2024-12-19,Done,C-,False
S08472,Arabic,2024-12-09,Pending,F,False
S11171,History,2025-01-22,Done,B,False
S10639,Science,2025-01-05,Done,F,True
S03538,Arabic,2025-01-23,Done,C,False
S06663,English,2025-01-17,Not Done,C,True
S00078,Geography,2024-09-29,Done,F,False
S09337,Arabic,2024-10-28,Done,F,True
S10635,English,2024-11-06,Done,C-,True
S11801,Arabic,2024-10-09,Done,A+,False
S07116,Math,2024-10-05,Done,D,False
S10513,Math,2025-02-12,Done,C-,False
S05243,Science,2025-02-11,Pending,A+,True
S11501,Geography,2024-09-14,Pending,A+,False
S09087,Math,2025-02-22,Not Done,A,False
