Student_ID,Subject,Exam_Score,Homework_Completion_%
S10705,Math,46,95.0
S09282,Math,107,90.0
S11741,Geography,95,90.0
S08321,Science,87,80.0
S02084,Math,62,95.0
S00853,English,71,80.0
S10884,Science,110,100.0
S03060,Geography,73,95.0
S10312,Geography,83,95.0
S04835,English,65,90.0
S09484,Geography,65,95.0
S07871,Math,93,95.0
S03018,Math,49,100.0
S11242,Arabic,63,80.0
S10908,Arabic,44,95.0
S10807,History,71,80.0
S10814,Math,52,95.0
S07412,Math,54,95.0
S05626,Science,99,95.0
S05988,Math,67,80.0
S06973,Arabic,107,95.0
S04089,Math,43,95.0
S09509,Geography,85,100.0
S02632,English,64,95.0
S01600,History,59,90.0
S04335,Arabic,70,100.0
S00035,Science,77,100.0
S09811,Science,44,95.0
S05043,Science,60,100.0
S02302,Geography,45,95.0
S07466,Arabic,61,100.0
S06653,Math,91,95.0
S11624,English,51,100.0
S08749,History,47,95.0
S11704,History,52,95.0
S11553,Science,72,80.0
S01641,English,85,100.0
S04949,Geography,88,80.0
S02169,English,100,100.0
S11480,Arabic,108,100.0
S08311,Math,109,95.0
S03423,History,55,90.0
S04327,History,90,80.0
S11050,Arabic,49,100.0
S01793,Arabic,75,95.0
S08371,Science,46,100.0
S07020,Math,72,90.0
S02767,Science,106,95.0
S03990,Science,97,80.0
S04497,English,69,90.0
S11980,Arabic,45,100.0
S00123,English,76,90.0
S02734,English,46,80.0
S11326,Science,103,100.0
S11766,Geography,69,80.0
S08060,Arabic,83,90.0
S01276,Arabic,46,100.0
S08366,History,62,80.0
S03975,Arabic,46,95.0
S05359,English,86,90.0
S01572,Arabic,40,90.0
S08712,English,77,90.0
S10874,Arabic,107,80.0
S06334,Arabic,61,90.0
S04936,Arabic,95,95.0
S08566,Math,89,100.0
S05716,History,73,90.0
S00069,History,46,95.0
S11050,Science,109,95.0
S05572,History,78,90.0
S05817,Arabic,45,95.0
S08989,Arabic,110,95.0
S00250,Math,79,95.0
S07309,Geography,101,95.0
S08173,Science,85,80.0
S06096,Science,81,95.0
S11619,Arabic,81,95.0
S10162,History,98,95.0
S09936,Geography,84,100.0
S00298,History,64,95.0
S11821,History,46,95.0
S01470,History,82,80.0
S06628,Science,95,80.0
S02644,History,58,80.0
S05098,English,110,100.0
S02758,Math,51,95.0
S05699,Science,64,95.0
S04420,History,51,100.0
S01021,Arabic,49,80.0
S11709,Arabic,49,95.0
S00686,English,48,80.0
S04413,History,84,100.0
S06898,Math,90,95.0
S09182,Science,73,100.0
S10123,Arabic,72,80.0
S08233,Math,89,80.0
S08471,Arabic,41,90.0
S03814,Math,109,95.0
S10122,History,66,80.0
S04199,Science,49,95.0
S02826,Science,59,80.0
S05925,English,64,90.0
S09308,Arabic,70,80.0
S09468,Geography,85,80.0
S11412,History,84,80.0
S02509,Science,103,95.0
S04846,Math,106,90.0
S01325,English,86,90.0
S10843,Geography,94,100.0
S05946,Arabic,88,95.0
S11885,Science,57,100.0
S06039,English,67,90.0
S06033,Arabic,49,80.0
S11202,Science,106,95.0
S11480,Math,72,80.0
S04604,Arabic,44,95.0
S09027,English,61,100.0
S03068,History,79,95.0
S04791,English,99,90.0
S09999,Science,50,80.0
S08187,English,59,80.0
S10875,Science,66,95.0
S10146,History,107,95.0
S09699,Geography,99,95.0
S08337,English,47,95.0
S03695,Math,98,95.0
S07771,Science,94,100.0
S08830,History,90,90.0
S05815,Arabic,73,100.0
S10200,Math,81,80.0
S08518,Arabic,75,80.0
S11249,History,79,80.0
S00617,Math,93,95.0
S07537,Arabic,102,95.0
S06640,Arabic,68,100.0
S09610,History,50,100.0
S05276,Geography,75,100.0
S05693,Science,108,95.0
S07187,History,83,90.0
S07655,English,40,80.0
S06241,Math,43,90.0
S02507,English,96,95.0
S10447,Arabic,41,100.0
S00883,Arabic,40,95.0
S11813,Math,61,95.0
S01506,Arabic,71,95.0
S09028,English,81,90.0
S02940,English,106,90.0
S06896,Arabic,44,80.0
S08940,Science,63,95.0
S08661,Science,51,95.0
S04788,Math,72,90.0
S09197,Math,46,95.0
S09145,Geography,70,100.0
S11517,Science,68,100.0
S09949,Science,73,95.0
S02705,Science,54,95.0
S11500,Arabic,109,80.0
S09592,English,53,90.0
S11137,History,57,100.0
S02575,History,55,100.0
S06101,English,58,80.0
S03676,Arabic,60,100.0
S00786,English,84,100.0
S05543,Math,88,100.0
S04656,Arabic,45,95.0
S00366,Arabic,67,80.0
S00545,Math,76,95.0
S03902,Science,96,95.0
S05272,Geography,57,100.0
S02820,Math,49,90.0
S03812,Arabic,102,90.0
S11770,English,54,100.0
S03001,English,88,90.0
S11828,Geography,45,95.0
S07235,Arabic,80,90.0
S04511,Arabic,58,100.0
S09406,Science,60,95.0
S05896,Arabic,45,95.0
S03857,Science,89,100.0
S06128,History,41,95.0
S02285,Geography,89,80.0
S07211,Geography,46,95.0
S02210,Arabic,77,95.0
S02270,Science,47,95.0
S02832,English,89,80.0
S07472,Geography,99,90.0
S08404,History,45,100.0
S08904,Math,76,95.0
S04796,Arabic,86,95.0
S00271,Geography,41,90.0
S10319,Science,109,90.0
S04475,Science,98,100.0
S10049,Science,48,80.0
S06380,Math,50,80.0
S07148,Science,82,90.0
S03606,Geography,89,90.0
S07718,Science,63,80.0
S08839,Science,49,80.0
S04257,English,58,95.0
S04341,Arabic,82,80.0
S02206,Geography,95,95.0
S02645,Arabic,108,80.0
S10876,Math,40,90.0
S00951,English,91,90.0
S02661,Math,49,95.0
S11791,Geography,110,95.0
S03484,History,62,90.0
S09347,History,102,95.0
S02672,English,52,100.0
S09406,English,44,80.0
S04793,Science,106,95.0
S09630,Science,83,100.0
S03555,Math,89,95.0
S10752,History,62,90.0
S03247,English,71,95.0
S03193,Arabic,67,95.0
S06177,Math,46,90.0
S08632,English,77,100.0
S03108,Arabic,97,100.0
S07563,Arabic,56,80.0
S08299,Math,51,80.0
S09999,English,68,90.0
S03176,Science,51,80.0
S11177,Geography,97,80.0
S10298,Geography,105,95.0
S10968,Arabic,62,100.0
S08581,Arabic,64,90.0
S09342,Arabic,46,90.0
S01652,English,59,95.0
S03193,Geography,44,100.0
S05813,History,66,80.0
S01192,Arabic,64,100.0
S00413,Math,110,95.0
S09997,English,90,100.0
S04462,History,49,95.0
S07837,Science,63,95.0
S08470,Science,83,80.0
S10501,Science,43,100.0
S01315,History,96,100.0
S02861,Geography,102,80.0
S09437,Arabic,71,90.0
S03402,Arabic,56,95.0
S08088,Science,88,90.0
S02707,Math,57,95.0
S05558,History,66,95.0
S01231,History,50,95.0
S09180,English,46,80.0
S04782,History,61,90.0
S00159,English,97,100.0
S11852,Science,44,90.0
S06991,Arabic,77,95.0
S05814,Math,81,95.0
S11840,Geography,62,95.0
S01182,Math,86,80.0
S03961,Geography,52,100.0
S05363,English,73,80.0
S07819,Math,105,100.0
S11269,English,103,100.0
S09574,English,81,95.0
S05499,Arabic,46,100.0
S10592,Geography,107,80.0
S03629,Science,103,95.0
S06712,Geography,83,100.0
S07719,History,58,95.0
S10135,Science,61,80.0
S00283,Arabic,100,95.0
S04549,English,48,90.0
S00370,English,51,95.0
S03025,Geography,43,95.0
S02488,History,96,95.0
S07536,Arabic,90,95.0
S00756,Science,48,100.0
S09623,Science,81,95.0
S05804,Math,96,80.0
S07874,English,85,80.0
S00753,Arabic,101,90.0
S12118,Geography,96,100.0
S02049,Science,81,95.0
S08679,Arabic,47,95.0
S04694,Arabic,79,80.0
S06518,Arabic,47,95.0
S09630,History,102,95.0
S12106,Arabic,80,80.0
S11575,History,107,100.0
S02944,Science,103,90.0
S04129,History,76,80.0
S03626,Math,60,95.0
S10220,Geography,54,95.0
S05161,Science,85,95.0
S00377,Geography,70,90.0
S04908,English,68,90.0
S07908,Math,88,100.0
S06283,Arabic,108,95.0
S03526,History,50,95.0
S01243,English,63,95.0
S02395,Math,86,95.0
S00189,Science,95,100.0
S04183,Math,95,95.0
S07459,History,74,90.0
S10882,Science,69,90.0
S07063,Math,101,95.0
S10487,Geography,97,90.0
S09341,Science,106,95.0
S01789,Math,69,95.0
S10838,Science,67,95.0
S07822,Geography,50,95.0
S00310,Math,72,90.0
S02042,Geography,88,80.0
S07488,Arabic,63,95.0
S11291,Arabic,104,100.0
S03077,History,89,90.0
S01922,Science,66,95.0
S00086,Arabic,67,100.0
S02990,English,78,100.0
S00464,Geography,50,100.0
S09189,English,95,100.0
S03814,English,56,100.0
S04617,Science,61,95.0
S06884,Arabic,41,95.0
S11178,English,106,90.0
S00446,Science,69,90.0
S03962,English,48,90.0
S08632,Geography,62,100.0
S12075,Arabic,71,90.0
S02552,Math,57,80.0
S09220,Arabic,52,95.0
S07728,Science,108,95.0
S05657,History,97,95.0
S12017,English,97,95.0
S06213,Arabic,97,90.0
S10342,Geography,87,95.0
S06635,Geography,44,90.0
S05702,Math,93,95.0
S04096,Math,76,80.0
S09899,Math,45,100.0
S02269,Arabic,98,80.0
S03826,Science,109,95.0
S02938,History,109,95.0
S08749,Math,51,80.0
S04652,Science,81,95.0
S10506,Geography,97,100.0
S10324,Math,43,95.0
S01309,Geography,40,95.0
S00472,Geography,80,80.0
S01260,Math,64,95.0
S05446,History,42,80.0
S11708,Science,43,95.0
S11968,Arabic,43,95.0
S01379,Arabic,66,90.0
S04108,Geography,101,80.0
S02918,Science,92,95.0
S10277,English,106,90.0
S01181,History,84,80.0
S02605,Math,78,95.0
S03114,English,106,95.0
S00054,Arabic,71,80.0
S06473,Geography,78,80.0
S09741,English,69,80.0
S09166,Arabic,59,95.0
S05977,Science,67,95.0
S01066,English,71,100.0
S09172,English,81,80.0
S06121,Math,108,95.0
S11313,Math,85,100.0
S08235,Science,92,90.0
S09314,Geography,63,95.0
S08323,Arabic,68,80.0
S03001,Geography,100,95.0
S04460,Science,44,100.0
S00092,Arabic,95,100.0
S00919,Arabic,84,80.0
S07985,Geography,97,80.0
S09419,Science,52,80.0
S07605,Arabic,47,95.0
S02208,Science,109,90.0
S01607,Math,72,95.0
S00038,Arabic,60,90.0
S06416,Geography,62,80.0
S04039,Math,41,95.0
S06819,Math,67,95.0
S07581,Geography,64,80.0
S07886,History,78,90.0
S01466,Science,45,95.0
S09165,Math,97,95.0
S06330,Science,51,90.0
S00081,Geography,86,100.0
S08880,Arabic,62,100.0
S01621,English,104,80.0
S05455,History,100,95.0
S06229,Arabic,63,95.0
S09899,History,94,95.0
S06476,Math,75,95.0
S05830,English,94,90.0
S11879,Arabic,76,95.0
S11490,History,104,90.0
S09481,Arabic,81,100.0
S01814,Geography,78,90.0
S05878,Math,59,100.0
S01391,Arabic,102,95.0
S00680,Science,77,80.0
S00367,Geography,41,90.0
S09789,History,108,95.0
S10305,Science,59,95.0
S05671,Geography,69,95.0
S08992,Math,104,90.0
S10371,Geography,53,95.0
S05639,Science,94,95.0
S02770,History,110,90.0
S05677,Geography,95,95.0
S07693,Science,55,90.0
S02163,Math,47,95.0
S10258,Science,74,90.0
S05152,Geography,92,100.0
S03675,Math,82,90.0
S00430,Science,52,90.0
S01347,Math,98,95.0
S05109,Geography,61,80.0
S03104,Geography,46,95.0
S05661,Math,107,95.0
S02862,Science,100,95.0
S01548,Arabic,41,80.0
S06040,Geography,58,100.0
S05253,Geography,101,100.0
S01008,History,72,95.0
S03430,Geography,64,95.0
S05976,History,108,95.0
S09370,English,48,90.0
S10285,English,80,100.0
S01096,Math,41,100.0
S03662,Math,99,95.0
S04738,History,70,95.0
S10595,Geography,104,95.0
S04602,Science,56,100.0
S06960,Science,53,95.0
S03011,Geography,45,80.0
S03094,Arabic,73,100.0
S09722,Arabic,103,95.0
S01047,History,58,95.0
S09027,Math,40,90.0
S00862,English,86,80.0
S04876,History,100,90.0
S03014,Arabic,54,90.0
S03176,History,46,80.0
S05940,Science,79,100.0
S06289,Arabic,88,80.0
S06085,History,101,95.0
S10236,Science,110,95.0
S02498,Math,57,100.0
S11669,Geography,104,95.0
S02774,Science,75,100.0
S07680,Geography,83,95.0
S08171,Math,97,95.0
S06544,History,69,95.0
S05164,Arabic,59,90.0
S10915,Science,66,90.0
S07218,English,44,90.0
S11531,History,87,100.0
S05300,Geography,95,80.0
S03320,Geography,101,90.0
S01809,Science,72,95.0
S03675,Geography,62,90.0
S11787,History,76,80.0
S02222,Arabic,67,100.0
S01222,Geography,96,95.0
S11021,Math,52,90.0
S07951,Arabic,73,95.0
S06632,Science,70,100.0
S08386,Geography,47,90.0
S02713,Geography,85,90.0
S05318,Math,42,100.0
S05582,Math,70,90.0
S10134,English,95,80.0
S05878,Arabic,97,95.0
S00374,History,53,100.0
S03884,Science,89,100.0
S06078,Arabic,64,95.0
S05390,Science,50,95.0
S03737,Geography,62,100.0
S07159,Arabic,79,95.0
S08550,Arabic,52,80.0
S01115,Arabic,63,100.0
S07942,History,90,100.0
S09082,Geography,77,80.0
S06097,Arabic,74,80.0
S01689,History,109,80.0
S05550,English,44,90.0
S04074,History,89,95.0
S11725,Geography,66,95.0
S08781,Science,62,100.0
S11307,Science,63,90.0
S06950,English,76,100.0
S06400,Geography,108,80.0
S11153,Math,106,95.0
S05189,Science,79,90.0
S01087,English,91,90.0
S05062,Geography,92,90.0
S07335,English,108,100.0
S07461,Arabic,50,100.0
S00263,Math,50,80.0
S00141,Science,61,95.0
S08529,English,84,90.0
S06721,Geography,77,95.0
S00923,English,57,100.0
S10214,Geography,109,95.0
S01159,Geography,81,95.0
S08040,English,78,95.0
S02297,English,82,95.0
S03267,Math,63,100.0
S03600,Math,72,80.0
S05630,Arabic,43,90.0
S02633,Math,75,90.0
S08832,Arabic,43,100.0
S09116,Geography,77,100.0
S03083,Math,47,95.0
S00240,Arabic,84,95.0
S02411,English,63,90.0
S06813,Math,40,100.0
S04352,Math,74,95.0
S08614,Arabic,102,100.0
S03610,Science,75,80.0
S06724,Science,55,100.0
S07579,Math,74,80.0
S11004,Geography,95,100.0
S00225,Geography,80,100.0
S07229,History,71,95.0
S04214,Math,55,80.0
S06659,Geography,65,95.0
S02205,Science,59,100.0
S07399,Math,90,100.0
S11081,Arabic,71,100.0
S03470,Arabic,108,100.0
S04954,Geography,103,90.0
S04365,English,93,100.0
S07467,English,96,90.0
S01463,Geography,63,95.0
S01443,Science,42,95.0
S09881,Science,62,95.0
S06094,Science,73,100.0
S11196,Math,81,95.0
S00057,English,82,95.0
S10346,Arabic,60,80.0
S08985,Science,83,90.0
S09816,Geography,106,100.0
S05482,Math,56,90.0
S10160,Science,91,90.0
S11044,History,65,80.0
S08461,Arabic,51,90.0
S08228,History,67,95.0
S06087,Math,96,95.0
S08232,English,48,100.0
S03725,English,67,100.0
S03716,Arabic,68,95.0
S01090,History,83,90.0
S00168,History,101,90.0
S04995,Geography,53,95.0
S00782,Science,103,80.0
S10573,English,78,80.0
S07177,English,92,90.0
S04141,History,93,95.0
S11915,Geography,96,100.0
S00338,English,88,95.0
S12017,Arabic,54,100.0
S00582,English,82,100.0
S01478,Math,71,80.0
S11561,Math,48,95.0
S11321,Arabic,50,90.0
S11925,English,95,90.0
S01692,Arabic,77,90.0
S08786,English,59,80.0
S03414,Geography,92,95.0
S09806,English,94,100.0
S01106,Math,61,95.0
S07858,Arabic,89,100.0
S03692,English,90,95.0
S08718,English,97,90.0
S10286,English,75,80.0
S04316,Arabic,71,95.0
S05277,Geography,96,95.0
S07564,Arabic,49,95.0
S09094,Arabic,66,80.0
S07530,Arabic,103,95.0
S00459,Geography,47,100.0
S03743,English,58,80.0
S07816,Arabic,82,95.0
S04998,Math,77,90.0
S07774,Arabic,84,80.0
S10010,Science,94,80.0
S11180,English,98,95.0
S00607,Geography,89,80.0
S03920,Arabic,58,95.0
S06071,Math,98,95.0
S07239,Arabic,46,95.0
S06669,History,97,95.0
S11444,Geography,65,90.0
S04533,Arabic,85,80.0
S05592,Arabic,69,100.0
S09752,History,107,90.0
S05250,Math,107,95.0
S11462,Science,98,95.0
S06814,History,68,95.0
S03265,Science,83,80.0
S00433,Science,87,80.0
S03922,Arabic,87,90.0
S04654,Geography,50,100.0
S00990,Math,73,95.0
S02559,Arabic,64,90.0
S09523,Arabic,82,95.0
S09924,Geography,84,100.0
S00904,Science,87,95.0
S05758,Math,41,95.0
S00314,Arabic,102,95.0
S08256,Geography,84,95.0
S11540,History,46,95.0
S10474,History,77,80.0
S03849,Arabic,96,90.0
S09377,English,78,95.0
S06370,Geography,89,100.0
S10206,Arabic,45,100.0
S02483,Arabic,60,95.0
S11665,History,78,95.0
S00716,English,78,90.0
S08259,Arabic,61,95.0
S07601,History,93,95.0
S11231,Arabic,47,95.0
S10521,Science,54,95.0
S12152,Geography,60,95.0
S03260,English,105,100.0
S03343,English,75,95.0
S00838,Science,110,80.0
S11905,Geography,40,95.0
S04073,Science,89,100.0
S01121,History,109,80.0
S04351,English,79,90.0
S04548,Arabic,97,90.0
S04931,Arabic,61,95.0
S11285,Science,92,100.0
S02054,Arabic,107,80.0
S07773,English,100,90.0
S07764,Science,49,95.0
S11975,Science,71,80.0
S03780,History,61,100.0
S10898,Science,46,95.0
S11982,Geography,43,90.0
S05481,Geography,91,95.0
S01729,History,75,100.0
S03527,English,109,100.0
S07558,Arabic,83,90.0
S05626,History,40,90.0
S08234,Geography,67,95.0
S07647,History,89,95.0
S08579,English,44,95.0
S10508,Arabic,49,90.0
S00347,History,41,80.0
S02304,History,44,95.0
S02844,Math,97,95.0
S09551,History,81,100.0
S06858,History,97,80.0
S11298,History,89,80.0
S09853,Geography,81,100.0
S07658,Math,53,80.0
S04267,Math,57,80.0
S04224,English,108,80.0
S04584,Geography,42,80.0
S06720,English,53,95.0
S01246,Math,58,80.0
S00617,Geography,63,90.0
S06037,Math,107,100.0
S07649,Arabic,94,95.0
S01440,Arabic,97,80.0
S02825,Geography,85,95.0
S07032,Geography,70,95.0
S06024,Science,53,80.0
S09368,English,45,80.0
S01269,Geography,63,95.0
S04432,Geography,41,80.0
S10804,English,77,80.0
S06938,Arabic,81,95.0
S07268,English,58,95.0
S12049,Geography,84,90.0
S11535,Math,56,80.0
S01609,Arabic,44,90.0
S03261,History,59,95.0
S04500,Arabic,85,80.0
S04592,Science,76,95.0
S00677,History,73,100.0
S09391,English,61,100.0
S02175,Science,91,95.0
S00105,History,90,100.0
S06606,English,45,95.0
S06721,Math,102,95.0
S06091,History,97,100.0
S09633,English,46,80.0
S07237,Arabic,99,95.0
S11225,Arabic,53,90.0
S00197,Science,109,95.0
S00954,History,78,90.0
S02542,Science,80,100.0
S09466,Science,74,95.0
S02409,English,83,100.0
S09803,Geography,81,95.0
S09783,English,74,80.0
S05736,Geography,50,95.0
S07366,History,101,95.0
S01041,History,104,90.0
S06500,History,98,80.0
S09953,Arabic,108,95.0
S05318,Science,51,95.0
S01738,English,70,80.0
S10029,English,96,95.0
S02195,Science,105,100.0
S11651,Math,74,90.0
S00872,History,50,95.0
S03927,Geography,90,100.0
S04681,Arabic,87,95.0
S06766,History,75,95.0
S04398,History,78,100.0
S05117,Math,44,95.0
S06603,Science,83,95.0
S03314,History,77,95.0
S05834,Geography,63,80.0
S08698,Arabic,67,95.0
S00810,History,86,100.0
S05091,Math,53,95.0
S05067,Science,79,95.0
S07978,Arabic,53,90.0
S06211,Arabic,86,95.0
S02743,Geography,92,100.0
S09368,English,70,90.0
S11264,Math,88,95.0
S01238,Math,70,90.0
S10911,Geography,65,95.0
S11636,Science,81,80.0
S00050,Science,90,95.0
S11244,Science,51,80.0
S04137,Math,88,90.0
S10836,Science,94,100.0
S09572,Science,43,90.0
S10059,Geography,106,100.0
S04489,Math,79,95.0
S08482,Science,90,95.0
S11992,Arabic,103,90.0
S04904,Geography,60,90.0
S00234,English,104,90.0
S03507,Science,57,90.0
S06832,Science,76,95.0
S11725,Science,91,100.0
S10512,Arabic,72,100.0
S04537,History,65,95.0
S10894,Geography,106,90.0
S06673,History,65,100.0
S00936,Math,82,80.0
S00900,History,107,95.0
S00957,Science,51,95.0
S08834,Science,45,90.0
S07234,English,103,100.0
S09026,English,100,100.0
S10812,Arabic,95,80.0
S09441,Geography,52,95.0
S10832,Math,61,80.0
S06942,History,74,95.0
S07796,Math,99,100.0
S00461,Geography,63,90.0
S02276,Geography,93,80.0
S06424,Science,90,95.0
S03164,Math,95,80.0
S03293,Math,94,95.0
S08721,History,77,90.0
S01161,History,65,90.0
S07454,English,76,90.0
S08798,Science,54,95.0
S08813,Science,56,95.0
S03811,English,50,100.0
S02620,Arabic,91,80.0
S06378,English,44,80.0
S10385,English,63,90.0
S06737,Science,108,95.0
S10800,History,42,100.0
S09140,Math,87,95.0
S05519,History,91,90.0
S01487,Arabic,76,90.0
S01221,Geography,54,95.0
S04048,History,75,100.0
S10390,History,51,95.0
S01612,Science,64,100.0
S06993,History,85,95.0
S03362,Arabic,82,90.0
S03237,English,86,90.0
S06841,English,52,90.0
S01476,Arabic,52,95.0
S08683,English,106,80.0
S07559,Math,72,95.0
S10044,Science,93,95.0
S08344,Geography,46,100.0
S07648,Math,73,90.0
S09864,Math,110,80.0
S03759,English,59,95.0
S01006,Math,47,100.0
S04900,Geography,107,95.0
S07499,Arabic,74,100.0
S05686,Science,79,80.0
S07414,Arabic,75,95.0
S08660,History,102,90.0
S02977,English,109,90.0
S05134,Arabic,42,95.0
S01326,Arabic,64,90.0
S01266,Science,61,100.0
S11771,Math,98,95.0
S08816,Science,63,95.0
S07418,Arabic,101,95.0
S02630,Geography,88,90.0
S09710,Arabic,55,95.0
S01190,Science,104,95.0
S04850,Math,46,95.0
S10838,English,96,90.0
S03189,Arabic,47,95.0
S08929,Geography,84,95.0
S08618,Science,108,90.0
S11281,Math,73,95.0
S07109,Science,70,95.0
S04483,Geography,88,100.0
S08729,Math,105,90.0
S10879,Science,98,95.0
S06265,Arabic,62,95.0
S06101,Geography,45,100.0
S10966,Geography,89,95.0
S07932,Math,42,80.0
S09184,History,95,90.0
S09230,Arabic,97,90.0
S04799,Geography,72,80.0
S08838,Arabic,43,90.0
S10651,Math,95,95.0
S03263,English,89,80.0
S09898,History,89,100.0
S04204,Geography,51,80.0
S06906,Math,44,95.0
S01445,Arabic,90,95.0
S08901,Math,85,95.0
S11565,Math,59,80.0
S04450,Arabic,90,90.0
S10726,Science,54,95.0
S01998,History,48,95.0
S01551,Math,60,80.0
S00976,Arabic,77,90.0
S10734,Science,71,95.0
S03413,Math,41,80.0
S00536,History,107,100.0
S04964,Science,76,80.0
S05123,History,106,95.0
S10113,Science,73,95.0
S06132,Science,104,100.0
S11860,Geography,62,95.0
S11589,Geography,51,95.0
S10884,Arabic,102,95.0
S07541,History,68,80.0
S05906,Geography,69,100.0
S06191,History,59,80.0
S08530,English,110,90.0
S00942,Math,100,90.0
S07667,Math,101,90.0
S03367,English,108,95.0
S07175,Arabic,87,95.0
S08744,Geography,56,80.0
S11779,History,84,80.0
S12050,English,63,100.0
S10730,Geography,67,95.0
S08914,English,55,90.0
S04728,Science,85,90.0
S05447,Math,105,95.0
S02406,Math,73,80.0
S01663,Arabic,107,100.0
S05264,Geography,58,100.0
S07716,English,48,90.0
S06880,History,65,95.0
S03684,Arabic,100,95.0
S01177,History,105,95.0
S12026,History,68,100.0
S01952,History,101,90.0
S01332,Geography,106,95.0
S04358,History,62,95.0
S05166,Math,47,95.0
S11165,Science,91,100.0
S01644,Math,58,95.0
S04398,Arabic,46,95.0
S04805,Math,60,95.0
S10007,Science,70,95.0
S04012,Arabic,50,80.0
S02085,Arabic,63,80.0
S10451,Science,52,95.0
S11082,Science,65,95.0
S01541,Math,53,100.0
S08660,Arabic,75,95.0
S07978,Arabic,58,80.0
S07716,Science,44,90.0
S06853,History,44,90.0
S04790,Arabic,102,95.0
S03306,Geography,56,90.0
S06612,Science,78,80.0
